,city_trgt_label_enc,Age_bucket_label_enc,sex_label_enc,social_class_label_enc,primary_busn_label_enc,secondary_business_label_enc,annual_income_bucket_label_enc,monthly_expenses_bucket_label_enc,old_dependents,young_dependents,home_ownership,type_of_house_label_enc,occupants_count,house_area_bucket_label_enc,sanitary_availability,water_availabity,loan_purpose_label_enc,loan_tenure_bucket_label_enc,loan_installments_bucket_label_enc
4520,11,1,0,0,20,0,3,1,1,1,1.0,1,3,2,1.0,0.5,6,0,0
1547,11,1,0,1,18,1,2,0,0,2,1.0,1,1,2,1.0,0.5,2,0,0
7960,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,31,0,0
14370,6,1,0,1,20,0,1,1,0,1,1.0,2,4,1,1.0,0.5,31,0,1
391,11,1,1,3,12,0,2,0,0,1,1.0,3,3,1,1.0,0.5,28,0,0
18675,11,1,0,3,32,0,3,1,0,3,1.0,3,5,2,1.0,0.5,3,0,0
21422,5,1,0,3,32,0,3,0,0,3,1.0,3,5,2,1.0,1.0,3,0,0
37879,3,1,0,3,20,0,4,1,0,2,1.0,3,4,1,1.0,1.0,29,0,0
1888,11,1,0,3,12,0,2,0,1,2,1.0,3,2,1,1.0,0.5,28,0,0
36024,14,1,0,3,20,0,5,1,0,1,1.0,3,4,2,1.0,1.0,12,0,0
2114,10,1,0,1,20,0,0,1,0,1,1.0,2,3,1,1.0,0.5,16,0,0
20975,14,1,0,3,29,0,3,1,0,2,1.0,3,4,2,0.0,1.0,14,0,0
12944,11,1,0,4,13,2,1,0,0,0,1.0,2,2,1,0.0,0.5,21,0,0
5303,11,1,0,2,20,0,4,1,0,1,1.0,2,2,1,1.0,0.5,7,0,1
2776,11,1,0,3,26,0,3,1,0,2,1.0,2,4,1,1.0,0.5,13,0,0
8819,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,7,0,0
3378,14,1,0,0,26,0,0,1,0,2,1.0,2,3,1,1.0,0.5,13,0,0
35104,1,1,0,1,14,0,3,0,0,1,1.0,3,2,1,0.0,0.5,1,0,0
33340,11,1,0,1,20,4,4,1,0,2,1.0,1,5,1,1.0,1.0,1,0,0
39678,5,0,0,3,32,0,4,0,0,2,1.0,3,4,2,1.0,0.5,3,1,1
6425,14,1,0,2,30,0,3,1,0,1,1.0,3,3,1,1.0,0.5,1,0,0
6273,14,1,0,3,20,0,2,1,0,2,1.0,3,2,2,1.0,0.5,4,0,0
32405,17,0,0,3,27,2,4,1,0,1,1.0,1,3,2,1.0,1.0,3,0,0
27678,2,1,0,2,13,4,1,1,0,0,1.0,1,3,1,0.0,0.5,21,0,0
33214,1,1,0,3,13,0,3,0,0,1,1.0,3,2,1,0.0,0.5,21,0,0
23831,11,1,1,4,20,0,4,1,1,0,0.0,1,4,2,1.0,1.0,12,0,0
29174,11,1,0,0,14,4,1,1,0,1,1.0,2,3,1,1.0,1.0,1,0,0
30027,11,1,0,0,29,0,4,1,1,2,1.0,2,5,1,1.0,0.5,14,0,1
35695,5,1,0,3,29,0,3,0,0,2,1.0,3,5,2,1.0,0.5,14,0,0
1117,11,1,0,1,13,0,3,1,0,0,1.0,3,3,1,1.0,0.5,21,0,0
13380,11,1,0,1,20,0,1,1,0,0,1.0,2,3,1,1.0,0.5,3,0,1
34130,14,1,0,3,3,0,4,1,0,3,1.0,3,3,1,1.0,1.0,2,0,0
29709,3,1,0,0,27,0,3,1,0,3,1.0,2,1,1,1.0,1.0,3,0,0
34764,3,0,0,1,27,0,4,1,0,1,1.0,3,9,1,0.0,1.0,3,0,0
34987,14,1,0,3,6,0,4,1,0,2,1.0,1,4,2,0.0,1.0,2,0,0
35261,14,1,0,3,3,0,4,1,0,2,1.0,3,3,1,1.0,1.0,2,0,0
34194,11,0,0,3,20,0,4,0,0,1,1.0,3,3,2,1.0,0.5,17,0,0
15193,11,1,0,3,27,4,1,1,0,2,1.0,3,5,1,0.0,1.0,3,0,0
39548,5,1,0,3,32,0,4,0,0,2,1.0,3,4,2,1.0,0.5,3,1,1
26715,18,1,0,0,15,0,4,1,0,0,1.0,1,3,2,1.0,1.0,17,0,1
7290,11,1,0,0,27,0,3,1,0,0,0.0,3,2,1,1.0,0.5,3,0,0
28562,11,1,0,1,29,1,3,0,0,2,1.0,2,4,2,1.0,1.0,14,0,0
38558,11,1,0,3,32,0,3,0,0,2,1.0,3,4,2,1.0,0.5,3,1,1
25127,14,1,0,2,27,0,3,1,0,2,1.0,3,2,2,1.0,1.0,3,0,0
11922,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,9,0,0
26927,13,1,1,2,20,0,5,1,0,0,1.0,1,3,1,0.0,1.0,33,0,0
5401,10,1,0,1,20,0,2,0,0,0,1.0,2,1,1,1.0,0.5,17,0,0
30198,11,1,0,2,20,0,2,1,0,2,1.0,3,2,2,1.0,1.0,3,0,0
19065,14,1,0,1,2,0,3,0,0,0,1.0,3,2,1,0.0,0.5,17,0,0
941,10,1,0,3,27,0,4,1,0,0,1.0,2,3,1,1.0,0.5,3,0,0
15824,12,1,0,3,20,0,3,1,0,0,1.0,3,2,1,0.0,1.0,4,0,1
12121,11,1,0,4,20,0,0,0,0,0,1.0,3,0,0,0.0,0.0,17,0,0
33726,14,1,0,2,3,0,4,1,0,2,1.0,3,4,1,0.0,1.0,2,0,0
28561,11,1,0,1,29,1,3,1,1,0,1.0,2,4,2,1.0,1.0,14,0,0
31254,11,1,0,1,20,4,3,0,0,2,1.0,2,5,1,0.0,0.5,14,0,0
3359,9,1,0,4,20,0,5,1,0,3,1.0,1,5,1,1.0,0.5,1,0,1
2650,11,1,0,3,27,0,3,1,0,3,0.0,2,5,1,1.0,0.5,3,0,0
35107,5,1,0,3,14,0,4,1,0,0,1.0,3,3,2,1.0,0.5,1,0,0
23953,11,1,0,0,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,15,0,1
39367,11,1,0,3,20,0,4,1,0,0,1.0,2,2,1,1.0,0.5,14,0,0
35765,5,1,0,3,32,0,4,0,1,0,1.0,3,4,2,1.0,1.0,3,0,0
12753,11,0,0,4,13,0,0,1,0,0,1.0,0,0,0,0.0,0.0,21,0,0
11692,11,0,0,4,20,0,0,0,0,0,1.0,3,0,0,0.0,0.0,33,0,0
10365,11,1,0,4,18,0,0,0,0,0,1.0,3,0,0,0.0,0.0,2,0,0
38888,3,1,0,1,20,0,5,2,0,1,1.0,2,6,2,1.0,1.0,29,0,0
23532,16,1,0,1,20,4,3,0,0,1,1.0,2,3,1,0.0,0.5,14,0,0
24154,14,0,0,4,27,0,1,1,0,2,1.0,3,2,1,1.0,1.0,3,0,0
30227,11,1,0,3,20,0,2,0,0,1,1.0,3,2,1,1.0,1.0,7,0,0
36412,14,1,0,3,3,0,3,1,0,3,1.0,3,4,2,1.0,1.0,2,0,0
39627,3,1,0,3,25,0,4,1,0,2,1.0,1,3,1,1.0,1.0,3,0,0
4105,11,1,0,0,13,0,4,1,0,1,1.0,2,2,1,1.0,0.5,21,0,1
38481,14,1,0,1,20,0,3,1,0,2,1.0,3,3,2,1.0,1.0,26,0,0
9195,11,1,0,4,30,0,0,1,0,0,1.0,2,0,0,0.0,0.0,1,0,0
37272,11,1,0,0,24,0,3,1,0,2,1.0,2,3,2,1.0,1.0,1,0,0
35409,11,1,0,1,6,0,4,1,0,2,1.0,2,4,2,1.0,1.0,2,0,0
35151,16,0,0,1,15,0,4,1,0,0,1.0,2,6,1,0.0,1.0,17,0,0
35423,11,1,0,3,6,0,4,1,0,2,1.0,3,3,2,1.0,1.0,2,0,0
17438,11,1,0,0,20,0,4,1,0,0,0.0,1,2,2,1.0,1.0,4,0,0
30756,5,1,0,3,32,0,3,0,0,3,1.0,3,4,2,1.0,0.5,3,0,0
1666,9,0,0,3,27,0,4,1,0,2,1.0,2,4,1,1.0,0.5,3,0,1
5170,11,1,0,0,20,4,1,1,0,1,1.0,3,3,1,1.0,0.5,31,0,0
9765,14,0,0,4,13,0,0,1,0,0,1.0,0,0,0,1.0,0.0,21,0,0
6690,7,1,0,2,20,0,4,1,0,3,1.0,3,2,1,1.0,0.5,21,0,1
21975,18,1,0,0,15,0,1,1,0,0,1.0,2,3,2,1.0,1.0,17,0,1
27488,14,1,0,3,18,0,2,1,0,2,1.0,3,2,1,1.0,1.0,2,0,0
17274,13,1,0,2,20,0,5,1,0,0,1.0,1,3,1,1.0,1.0,33,0,0
13300,5,1,0,3,15,1,3,1,0,2,1.0,3,4,2,1.0,0.5,17,0,0
38273,11,0,0,3,6,0,4,1,0,2,1.0,3,3,1,1.0,1.0,2,0,0
10017,11,0,0,4,27,0,0,1,0,0,1.0,2,0,0,0.0,0.0,3,0,1
10612,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,28,0,0
36225,3,1,0,3,20,0,4,1,0,1,1.0,1,6,1,1.0,1.0,29,0,0
9596,11,0,0,4,30,0,0,1,0,0,1.0,0,0,0,0.0,0.0,1,0,0
32287,2,1,0,1,20,4,4,1,0,2,1.0,3,4,1,1.0,1.0,27,0,0
19575,18,1,0,1,25,0,2,1,0,0,1.0,2,4,2,1.0,1.0,3,0,1
36969,11,1,0,3,20,1,4,1,0,2,1.0,2,4,1,1.0,1.0,23,0,0
12359,11,1,0,4,23,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
13317,9,1,0,3,27,2,4,2,0,2,1.0,3,4,1,1.0,1.0,3,0,1
3738,11,1,0,1,24,0,1,1,0,2,1.0,2,2,1,1.0,0.5,1,0,1
3735,11,1,0,0,25,0,2,1,0,1,1.0,2,2,1,1.0,0.5,3,0,1
18626,18,1,0,1,15,0,2,1,0,2,1.0,1,4,1,1.0,1.0,17,0,1
20304,11,1,0,0,22,4,2,1,0,2,1.0,3,4,1,0.0,1.0,21,0,0
34541,16,1,0,3,29,4,3,1,0,2,1.0,2,4,1,0.0,0.5,14,0,0
33951,3,1,0,1,20,0,4,1,0,1,1.0,1,5,1,1.0,1.0,12,0,0
33119,11,1,0,1,20,0,4,0,0,1,1.0,3,3,2,1.0,0.5,3,0,0
16112,18,1,0,3,18,0,1,1,1,1,1.0,2,4,2,1.0,1.0,2,0,1
38058,1,0,0,1,14,0,3,1,0,2,1.0,3,2,1,0.0,0.5,1,0,0
11939,11,0,0,4,18,0,0,0,0,0,1.0,3,0,0,0.0,0.0,2,0,0
13233,16,1,0,1,13,2,3,1,0,0,1.0,2,2,2,0.0,0.5,21,0,0
13092,9,0,0,3,13,2,4,2,0,2,1.0,3,3,1,1.0,1.0,21,0,1
2536,11,1,0,0,25,0,3,1,0,0,1.0,1,2,2,1.0,0.5,3,0,0
27054,18,1,0,2,20,0,4,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
11124,14,1,0,4,20,0,0,0,0,0,1.0,3,0,0,0.0,0.0,16,0,0
3256,11,1,0,0,20,0,4,1,0,2,1.0,2,2,1,1.0,0.5,7,0,1
10977,11,1,0,4,12,0,0,1,0,0,1.0,3,0,0,0.0,0.0,28,0,0
37509,3,1,0,3,18,0,5,2,0,2,1.0,2,4,1,0.0,1.0,2,0,0
3290,14,1,0,1,12,0,1,0,0,2,1.0,3,2,1,1.0,0.5,28,0,0
17200,18,1,0,1,15,0,2,1,0,0,1.0,2,3,2,1.0,1.0,17,0,1
6289,3,1,0,3,20,0,2,1,0,3,1.0,3,5,2,1.0,0.5,12,0,0
19797,11,1,0,3,20,0,3,1,0,0,1.0,3,2,1,1.0,1.0,3,0,0
6742,11,1,0,3,20,1,3,1,0,0,1.0,3,5,2,1.0,0.5,2,0,0
12217,11,1,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
4738,14,1,1,1,20,0,3,1,0,2,1.0,2,1,2,1.0,0.5,28,0,1
23849,11,1,0,1,20,0,3,0,0,2,1.0,1,4,2,1.0,1.0,1,0,0
3358,9,1,0,4,20,0,5,1,0,1,1.0,2,3,1,1.0,0.5,1,0,1
26762,18,1,0,0,15,0,4,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
29244,8,1,0,1,22,0,4,1,0,4,1.0,2,6,1,1.0,0.5,21,0,1
34595,14,1,0,1,13,0,5,1,0,0,1.0,3,3,2,1.0,1.0,21,0,0
38289,3,1,0,1,20,0,5,1,0,1,1.0,2,6,1,1.0,1.0,10,0,0
18936,16,1,0,1,29,4,3,1,0,1,1.0,2,4,1,1.0,1.0,14,0,0
31037,14,1,0,2,26,0,4,1,0,1,1.0,3,2,1,1.0,1.0,13,0,0
19179,2,1,0,0,22,4,1,1,0,3,1.0,3,5,1,0.0,1.0,21,0,0
1960,11,1,0,1,30,1,4,1,0,3,1.0,2,5,1,1.0,0.5,1,0,0
25990,5,1,0,3,20,0,3,0,0,2,1.0,3,4,2,1.0,1.0,17,0,0
37311,3,0,0,1,20,0,5,1,0,2,1.0,1,5,1,1.0,1.0,28,0,0
15170,11,1,0,2,10,0,2,1,0,2,1.0,1,4,2,1.0,1.0,17,0,0
24763,1,1,0,1,20,2,3,0,0,0,1.0,3,1,1,0.0,0.5,27,0,0
33528,17,0,0,2,20,2,4,1,0,2,1.0,2,3,2,1.0,1.0,14,0,0
11964,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,18,0,1
24998,11,1,0,0,20,0,3,1,0,0,1.0,2,3,2,1.0,1.0,12,0,0
23640,6,1,0,1,20,0,1,1,0,1,1.0,1,4,1,1.0,0.5,0,0,1
33025,1,1,0,1,6,0,3,0,0,0,1.0,3,2,1,0.0,0.5,2,0,0
1944,11,1,0,1,20,1,4,1,0,5,1.0,2,7,1,1.0,0.5,10,0,0
23542,11,1,0,1,20,4,2,0,0,3,1.0,2,5,1,1.0,0.5,14,0,0
14536,11,1,0,3,9,0,3,1,0,2,1.0,1,3,1,0.0,0.5,13,0,0
13973,6,1,0,0,20,0,1,1,0,0,1.0,2,2,1,1.0,0.5,3,0,1
26510,14,1,0,3,29,0,3,1,0,0,1.0,3,4,2,0.0,0.5,14,0,0
21600,18,1,0,2,15,0,2,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
3246,10,1,0,1,18,0,2,1,0,3,1.0,2,1,1,1.0,0.5,2,0,0
35606,14,1,0,3,3,0,4,1,0,2,1.0,3,3,1,1.0,1.0,2,0,0
3174,11,1,1,1,20,0,2,1,0,0,1.0,1,2,1,1.0,0.5,18,0,0
19460,6,1,0,1,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,31,0,1
18401,11,1,0,1,22,1,3,1,0,4,1.0,3,2,2,0.0,0.5,21,0,0
10044,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,17,0,0
10850,11,1,0,4,20,0,0,0,0,0,1.0,3,0,0,0.0,0.0,31,0,1
10064,11,1,0,4,30,0,0,1,0,0,1.0,0,0,0,0.0,0.0,1,0,0
1368,11,1,1,0,20,0,4,1,0,2,1.0,2,4,2,1.0,0.5,26,0,0
22775,14,1,0,1,30,0,2,1,0,3,1.0,3,2,1,1.0,1.0,1,0,0
21473,8,1,0,1,20,0,1,1,0,1,1.0,3,4,1,1.0,0.5,31,0,1
6361,14,1,0,1,22,0,2,0,0,1,1.0,3,2,1,1.0,0.5,21,0,0
31242,11,1,0,1,3,0,3,1,0,5,1.0,2,2,2,0.0,1.0,2,0,0
28732,2,1,0,0,30,4,1,1,0,2,1.0,1,4,1,0.0,1.0,1,0,0
28801,14,1,0,3,3,0,4,1,0,0,1.0,3,2,1,1.0,1.0,2,0,0
37534,11,0,0,3,13,0,3,1,0,3,1.0,3,6,1,0.0,0.5,21,1,1
23948,11,1,0,0,25,4,1,1,0,0,1.0,2,4,1,1.0,1.0,3,0,0
23007,11,1,0,3,6,0,3,0,0,0,1.0,3,1,1,0.0,0.5,2,0,0
16813,18,0,0,2,27,0,2,1,0,2,1.0,1,4,2,1.0,1.0,3,0,1
4933,8,1,0,1,22,0,1,1,0,2,1.0,2,4,1,1.0,0.5,21,0,1
16527,18,1,0,2,20,0,2,1,0,2,1.0,2,4,1,1.0,1.0,7,0,1
16287,14,1,0,3,14,0,2,1,0,2,1.0,3,2,1,0.0,1.0,1,0,0
38927,14,1,0,2,20,0,4,1,0,2,1.0,3,4,2,1.0,1.0,28,0,0
14854,5,1,0,3,32,1,2,1,0,0,1.0,3,4,1,1.0,0.5,3,0,0
23992,6,1,0,1,10,0,1,1,0,1,1.0,1,4,1,1.0,0.5,17,0,1
24325,8,1,0,1,29,0,2,1,0,1,1.0,2,4,1,1.0,0.5,14,0,1
8547,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,6,0,1
27315,14,1,0,3,18,0,3,1,0,0,1.0,3,2,1,1.0,1.0,2,0,0
36790,14,1,1,1,20,0,3,1,2,0,1.0,2,3,2,0.0,1.0,10,0,0
7361,16,1,0,1,24,0,3,1,0,0,1.0,1,2,1,1.0,0.5,1,0,0
27404,6,1,0,1,25,0,1,1,0,1,1.0,1,3,1,1.0,0.5,3,0,1
37554,11,1,0,0,20,0,2,0,0,1,1.0,2,0,2,0.0,1.0,2,0,0
38019,14,1,0,1,9,0,5,1,0,1,1.0,1,5,1,1.0,1.0,13,0,0
5082,10,1,0,3,13,0,3,1,0,0,1.0,2,1,1,1.0,0.5,21,0,0
9485,11,1,0,4,27,0,0,0,0,0,0.0,3,0,0,0.0,0.0,3,0,1
37860,14,1,0,3,27,0,5,1,0,1,1.0,3,2,1,1.0,1.0,3,0,0
15466,9,1,0,3,6,1,4,1,0,2,1.0,1,4,1,1.0,1.0,2,0,1
31552,1,1,0,1,6,0,3,1,0,2,1.0,3,2,1,0.0,0.5,2,0,0
14939,14,1,0,4,12,0,2,1,0,2,1.0,3,2,2,1.0,1.0,28,0,0
24509,14,1,0,1,18,0,2,1,0,2,1.0,3,2,2,1.0,1.0,2,0,0
22678,18,1,0,2,15,0,2,1,1,0,1.0,2,3,2,1.0,1.0,17,0,1
23819,11,0,0,1,30,0,3,1,0,0,1.0,3,2,2,0.0,1.0,1,0,0
6594,9,1,0,3,27,0,4,1,0,2,1.0,3,4,1,1.0,0.5,3,0,1
20213,14,0,0,4,27,0,1,1,0,1,1.0,3,2,2,1.0,1.0,3,0,0
21264,13,0,0,1,27,0,3,1,0,0,1.0,1,2,1,0.0,1.0,3,0,0
882,10,0,0,1,29,2,3,1,0,1,1.0,2,2,1,1.0,0.5,14,0,0
38016,1,1,0,3,6,0,3,0,0,3,1.0,3,2,1,0.0,0.5,2,0,0
5620,14,0,0,2,27,0,2,1,0,0,1.0,3,2,1,1.0,0.5,3,0,0
25327,11,1,0,1,20,0,1,1,0,0,1.0,2,2,1,1.0,0.5,27,0,1
10275,11,1,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
22222,5,1,0,3,32,1,3,0,0,2,1.0,3,4,2,1.0,0.5,3,0,0
4221,10,1,0,3,20,0,3,1,0,0,1.0,2,2,1,1.0,0.5,9,0,0
20426,11,1,0,0,20,0,1,1,0,1,1.0,1,3,1,1.0,0.5,21,0,1
28479,11,0,0,1,22,0,4,1,0,1,1.0,1,3,2,1.0,0.5,21,0,1
29468,17,1,0,1,20,2,4,1,0,1,1.0,2,3,2,1.0,1.0,21,0,0
37464,16,1,0,3,20,4,3,1,0,0,1.0,2,4,1,0.0,0.0,14,0,0
33081,13,1,0,1,20,0,5,1,0,5,1.0,2,5,1,1.0,1.0,12,0,0
977,10,1,0,3,12,2,3,1,0,2,1.0,2,2,1,1.0,0.5,28,0,0
24333,18,1,0,1,15,0,4,1,0,2,1.0,2,4,1,1.0,1.0,17,0,1
17674,9,1,0,3,13,1,4,1,0,2,1.0,1,4,1,1.0,1.0,21,0,1
38132,11,1,0,4,20,1,3,0,0,3,1.0,2,5,2,0.0,0.5,28,0,0
8489,11,1,0,4,12,0,0,0,0,0,1.0,3,0,0,0.0,0.0,28,0,0
28192,8,1,0,1,20,0,2,1,0,2,1.0,2,4,1,1.0,0.5,31,0,1
3389,14,1,0,0,26,0,2,1,0,2,1.0,1,4,2,1.0,0.5,13,0,0
18916,11,1,0,3,32,0,3,1,0,2,1.0,3,4,2,1.0,0.5,3,0,0
11991,11,1,0,4,13,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,1
37220,14,1,0,1,20,0,4,1,0,1,1.0,3,3,2,1.0,1.0,12,0,0
29738,8,1,0,1,20,0,4,1,0,2,1.0,3,4,1,1.0,0.5,31,0,1
12457,11,0,0,4,18,0,0,1,0,0,1.0,1,0,0,0.0,0.0,2,0,0
34152,3,1,0,3,18,0,4,1,0,4,1.0,1,6,1,0.0,1.0,2,0,0
22369,18,1,0,2,15,0,2,1,0,2,1.0,2,4,1,1.0,1.0,17,0,1
6550,11,1,0,2,25,0,2,1,0,0,1.0,1,4,2,1.0,0.5,3,0,0
29560,16,1,0,3,29,1,2,0,0,0,1.0,2,6,1,0.0,0.5,14,0,0
34676,11,0,0,4,20,0,5,1,0,2,1.0,2,5,2,1.0,0.5,28,0,0
10378,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,12,0,0
7762,14,1,0,4,26,0,0,1,0,0,1.0,0,0,0,1.0,0.0,13,0,0
37256,11,1,0,0,22,0,4,1,0,2,1.0,2,3,2,1.0,1.0,21,0,0
4561,11,0,0,0,27,0,2,1,0,1,0.0,1,5,2,1.0,0.5,3,0,0
3902,14,1,0,3,26,0,3,1,0,1,0.0,3,4,1,1.0,0.5,13,0,0
18749,18,1,0,1,15,0,2,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
35318,11,1,1,0,6,0,3,1,0,2,1.0,3,4,1,1.0,1.0,2,0,0
31405,14,1,0,3,20,0,3,1,0,1,1.0,3,2,1,1.0,1.0,12,0,0
13815,7,1,0,3,6,0,4,1,0,0,1.0,2,3,1,1.0,1.0,2,0,1
16260,11,1,0,3,27,4,1,1,0,2,1.0,1,4,1,0.0,0.5,3,0,0
6383,7,1,0,3,20,0,4,1,0,0,1.0,2,2,1,1.0,0.5,28,0,1
19299,11,1,0,1,30,1,3,0,0,0,1.0,2,2,1,1.0,1.0,1,0,0
30711,16,1,0,1,20,4,2,0,0,1,1.0,2,4,1,0.0,0.5,14,0,0
9074,11,1,0,4,13,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,1
32665,14,1,0,3,27,0,5,1,0,0,1.0,3,3,2,1.0,1.0,3,0,0
8550,11,1,0,4,24,0,0,1,0,0,1.0,2,0,0,1.0,0.0,1,0,1
21728,17,0,0,1,20,2,3,1,0,0,1.0,2,2,2,1.0,1.0,21,0,0
37127,11,0,0,1,20,0,5,1,0,2,1.0,3,3,2,0.0,1.0,29,0,0
31876,11,1,0,0,22,4,3,1,0,0,1.0,3,3,1,0.0,0.5,21,0,0
32385,5,1,0,3,32,0,4,0,0,0,1.0,3,5,2,1.0,0.5,3,0,0
8725,11,1,0,4,20,0,0,1,0,0,0.0,0,0,0,0.0,0.0,7,0,0
10058,3,1,0,4,27,0,0,1,0,0,1.0,1,0,0,0.0,0.0,3,0,0
32436,17,0,0,0,10,2,4,1,0,2,1.0,2,4,2,1.0,1.0,17,0,0
20245,14,1,0,3,27,0,2,1,0,0,1.0,3,2,2,1.0,1.0,3,0,0
32828,17,1,1,1,20,2,4,1,0,0,1.0,1,2,2,1.0,1.0,28,0,0
11260,8,1,0,4,22,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,1
32261,5,1,0,3,20,0,4,0,0,1,1.0,3,4,2,1.0,0.5,7,0,0
37992,14,1,0,1,9,0,5,2,0,4,1.0,1,5,1,0.0,1.0,13,0,0
25942,18,1,0,0,15,0,4,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
17578,5,1,0,3,20,0,3,1,0,2,1.0,3,5,2,1.0,0.5,12,0,0
29567,17,0,0,1,20,2,4,1,0,0,1.0,1,3,2,1.0,1.0,21,0,0
2959,11,1,0,1,20,0,1,1,0,2,1.0,3,4,1,1.0,0.5,10,0,0
35084,11,1,0,2,13,4,4,1,0,0,1.0,2,2,1,1.0,1.0,21,0,0
12495,11,0,0,4,20,0,0,2,0,0,1.0,1,0,0,0.0,0.0,28,0,0
26581,5,1,0,3,32,1,3,1,0,2,1.0,2,4,2,1.0,0.5,3,0,0
18542,14,0,0,4,27,2,5,1,1,0,1.0,1,2,1,0.0,0.5,3,0,0
21499,8,1,0,1,20,0,2,1,0,0,1.0,2,3,1,1.0,0.5,1,0,1
623,11,1,0,1,27,0,5,1,0,2,1.0,3,2,2,1.0,0.5,3,0,0
8957,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,3,0,1
4708,11,1,0,0,20,0,2,0,0,0,1.0,1,2,2,1.0,0.5,1,0,0
13559,6,1,0,1,25,0,1,1,0,2,1.0,2,4,1,1.0,0.5,3,0,1
22439,6,1,0,1,25,0,1,1,0,2,1.0,2,4,1,1.0,0.5,3,0,1
9334,14,0,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
20038,6,1,0,1,20,0,1,1,0,1,1.0,1,3,2,1.0,0.5,28,0,1
38224,14,1,0,3,3,0,5,1,0,2,1.0,3,3,1,1.0,1.0,2,0,0
13293,11,1,0,2,20,0,1,1,0,0,1.0,1,3,2,1.0,1.0,4,0,0
21835,18,0,0,1,15,0,2,1,0,2,1.0,2,4,1,1.0,1.0,17,0,1
37858,11,1,0,3,20,0,4,0,0,1,1.0,3,4,2,1.0,1.0,28,0,0
7629,14,1,0,4,26,0,0,1,0,0,1.0,0,0,0,1.0,0.0,13,0,0
27536,18,1,0,1,15,0,4,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
21291,13,1,0,3,20,0,4,1,0,3,1.0,1,5,1,1.0,1.0,28,0,0
10829,11,1,0,4,20,0,0,1,0,0,0.0,3,0,0,0.0,0.0,9,0,0
16838,7,1,0,3,13,0,3,1,1,0,1.0,3,2,1,1.0,1.0,21,0,1
24646,9,1,0,3,30,1,3,1,0,2,1.0,2,3,2,1.0,1.0,1,0,0
10456,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,7,0,1
32606,14,0,0,4,20,0,4,1,0,0,1.0,1,5,2,1.0,1.0,12,1,1
8080,11,0,0,4,30,0,0,1,0,0,1.0,1,0,0,0.0,0.0,1,0,1
36994,11,1,0,1,20,3,4,1,0,1,1.0,2,3,1,1.0,1.0,14,0,0
115,10,1,0,1,24,2,3,1,0,0,1.0,2,1,1,1.0,0.5,1,0,0
11243,8,1,0,4,22,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,1
36166,11,1,0,1,10,0,4,0,1,0,1.0,3,3,2,1.0,0.5,17,0,0
16192,18,1,0,1,15,0,2,1,0,1,1.0,2,3,1,1.0,1.0,17,0,1
3038,11,1,0,1,20,0,1,1,0,1,1.0,3,4,1,1.0,0.5,31,0,0
30919,17,1,0,1,20,2,4,1,0,2,1.0,1,4,2,1.0,1.0,21,0,0
6101,11,0,0,1,21,4,1,1,0,2,1.0,3,4,1,1.0,0.5,12,0,0
3369,9,1,0,4,12,0,4,1,0,2,1.0,3,4,1,1.0,0.5,28,0,1
22337,18,1,0,1,15,0,2,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
38424,14,1,1,3,20,0,3,1,0,2,1.0,2,4,2,1.0,1.0,10,0,0
37765,11,1,1,3,20,3,4,1,1,0,1.0,2,6,2,0.0,0.5,21,1,1
13784,16,1,0,1,20,2,2,1,0,0,1.0,2,2,2,0.0,0.5,12,0,0
19751,11,1,0,1,29,0,1,1,0,2,1.0,1,4,1,1.0,0.5,14,0,1
13353,11,1,0,0,27,0,2,1,0,4,1.0,1,6,2,1.0,0.5,3,0,0
