product,date,city,sales
Gas Stove,07-01-2017,Bangalore,178125
Gas Stove,08-01-2017,Bangalore,261077
Gas Stove,09-01-2017,Bangalore,172909
Gas Stove,10-01-2017,Bangalore,130493
Gas Stove,11-01-2017,Bangalore,89809
Gas Stove,12-01-2017,Bangalore,124566
Gas Stove,01-01-2018,Bangalore,176018
Gas Stove,02-01-2018,Bangalore,85323
Gas Stove,03-01-2018,Bangalore,64419
Oven Toaster Grill,04-01-2014,Bangalore,177423
Oven Toaster Grill,05-01-2014,Bangalore,255909
Oven Toaster Grill,06-01-2014,Bangalore,194197
Oven Toaster Grill,07-01-2014,Bangalore,245255
Oven Toaster Grill,08-01-2014,Bangalore,260307
Oven Toaster Grill,09-01-2014,Bangalore,309705
Oven Toaster Grill,10-01-2014,Bangalore,286837
Oven Toaster Grill,11-01-2014,Bangalore,144670
Oven Toaster Grill,12-01-2014,Bangalore,273607
Oven Toaster Grill,01-01-2015,Bangalore,267785
Oven Toaster Grill,02-01-2015,Bangalore,216991
Oven Toaster Grill,03-01-2015,Bangalore,333994
Oven Toaster Grill,04-01-2015,Bangalore,231019
Oven Toaster Grill,05-01-2015,Bangalore,275679
Oven Toaster Grill,06-01-2015,Bangalore,154126
Oven Toaster Grill,07-01-2015,Bangalore,250912
Oven Toaster Grill,08-01-2015,Bangalore,236333
Oven Toaster Grill,09-01-2015,Bangalore,242470
Oven Toaster Grill,10-01-2015,Bangalore,345237
Oven Toaster Grill,11-01-2015,Bangalore,187246
Oven Toaster Grill,12-01-2015,Bangalore,274078
Oven Toaster Grill,01-01-2016,Bangalore,205780
Oven Toaster Grill,02-01-2016,Bangalore,208206
Oven Toaster Grill,03-01-2016,Bangalore,388930
Oven Toaster Grill,04-01-2016,Bangalore,460794
Oven Toaster Grill,05-01-2016,Bangalore,282371
Oven Toaster Grill,06-01-2016,Bangalore,159306
Oven Toaster Grill,07-01-2016,Bangalore,299082
Oven Toaster Grill,08-01-2016,Bangalore,322318
Oven Toaster Grill,09-01-2016,Bangalore,410624
Oven Toaster Grill,10-01-2016,Bangalore,417940
Oven Toaster Grill,11-01-2016,Bangalore,176482
Oven Toaster Grill,12-01-2016,Bangalore,233462
Oven Toaster Grill,01-01-2017,Bangalore,315382
Oven Toaster Grill,02-01-2017,Bangalore,292158
Oven Toaster Grill,03-01-2017,Bangalore,454759
Oven Toaster Grill,04-01-2017,Bangalore,112360
Oven Toaster Grill,05-01-2017,Bangalore,444460
Oven Toaster Grill,06-01-2017,Bangalore,336983
Oven Toaster Grill,07-01-2017,Bangalore,367372
Oven Toaster Grill,08-01-2017,Bangalore,383367
Oven Toaster Grill,09-01-2017,Bangalore,490205
Oven Toaster Grill,10-01-2017,Bangalore,649356
Oven Toaster Grill,11-01-2017,Bangalore,165744
Oven Toaster Grill,12-01-2017,Bangalore,566771
Oven Toaster Grill,01-01-2018,Bangalore,460364
Oven Toaster Grill,02-01-2018,Bangalore,224219
Oven Toaster Grill,03-01-2018,Bangalore,290404
Steam Iron,04-01-2014,Bangalore,720885
Steam Iron,05-01-2014,Bangalore,1039784
Steam Iron,06-01-2014,Bangalore,789040
Steam Iron,07-01-2014,Bangalore,996494
Steam Iron,08-01-2014,Bangalore,1057654
Steam Iron,09-01-2014,Bangalore,1258362
Steam Iron,10-01-2014,Bangalore,1165445
Steam Iron,11-01-2014,Bangalore,587807
Steam Iron,12-01-2014,Bangalore,1111693
Steam Iron,01-01-2015,Bangalore,1088036
Steam Iron,02-01-2015,Bangalore,881655
Steam Iron,03-01-2015,Bangalore,1357049
Steam Iron,04-01-2015,Bangalore,525796
Steam Iron,05-01-2015,Bangalore,627442
Steam Iron,06-01-2015,Bangalore,350789
Steam Iron,07-01-2015,Bangalore,571072
Steam Iron,08-01-2015,Bangalore,537891
Steam Iron,09-01-2015,Bangalore,551858
Steam Iron,10-01-2015,Bangalore,785753
Steam Iron,11-01-2015,Bangalore,426170
Steam Iron,12-01-2015,Bangalore,623798
Steam Iron,01-01-2016,Bangalore,468352
Steam Iron,02-01-2016,Bangalore,473873
Steam Iron,03-01-2016,Bangalore,885198
Steam Iron,04-01-2016,Bangalore,749743
Steam Iron,05-01-2016,Bangalore,459437
Steam Iron,06-01-2016,Bangalore,259201
Steam Iron,07-01-2016,Bangalore,486627
Steam Iron,08-01-2016,Bangalore,524434
Steam Iron,09-01-2016,Bangalore,668114
Steam Iron,10-01-2016,Bangalore,680016
Steam Iron,11-01-2016,Bangalore,287149
Steam Iron,12-01-2016,Bangalore,379859
Steam Iron,01-01-2017,Bangalore,513147
Steam Iron,02-01-2017,Bangalore,475360
Steam Iron,03-01-2017,Bangalore,739923
Steam Iron,04-01-2017,Bangalore,389968
Steam Iron,05-01-2017,Bangalore,710760
Steam Iron,06-01-2017,Bangalore,895940
Steam Iron,07-01-2017,Bangalore,1100784
Steam Iron,08-01-2017,Bangalore,873074
Steam Iron,09-01-2017,Bangalore,1261419
Steam Iron,10-01-2017,Bangalore,1249740
Steam Iron,11-01-2017,Bangalore,346997
Steam Iron,12-01-2017,Bangalore,783634
Steam Iron,01-01-2018,Bangalore,725523
Steam Iron,02-01-2018,Bangalore,463605
Steam Iron,03-01-2018,Bangalore,692114
SECF,04-01-2014,Bangalore,79993
SECF,05-01-2014,Bangalore,115380
SECF,06-01-2014,Bangalore,87556
SECF,07-01-2014,Bangalore,110577
SECF,08-01-2014,Bangalore,117363
SECF,09-01-2014,Bangalore,139635
SECF,10-01-2014,Bangalore,129324
SECF,11-01-2014,Bangalore,65226
SECF,12-01-2014,Bangalore,123360
SECF,01-01-2015,Bangalore,120735
SECF,02-01-2015,Bangalore,97833
SECF,03-01-2015,Bangalore,150586
SECF,04-01-2015,Bangalore,211821
SECF,05-01-2015,Bangalore,252770
SECF,06-01-2015,Bangalore,141318
SECF,07-01-2015,Bangalore,230061
SECF,08-01-2015,Bangalore,216694
SECF,09-01-2015,Bangalore,222320
SECF,10-01-2015,Bangalore,316547
SECF,11-01-2015,Bangalore,171686
SECF,12-01-2015,Bangalore,251302
SECF,01-01-2016,Bangalore,188679
SECF,02-01-2016,Bangalore,190904
SECF,03-01-2016,Bangalore,356609
SECF,04-01-2016,Bangalore,419446
SECF,05-01-2016,Bangalore,257034
SECF,06-01-2016,Bangalore,145011
SECF,07-01-2016,Bangalore,272245
SECF,08-01-2016,Bangalore,293396
SECF,09-01-2016,Bangalore,373778
SECF,10-01-2016,Bangalore,380437
SECF,11-01-2016,Bangalore,160646
SECF,12-01-2016,Bangalore,212513
SECF,01-01-2017,Bangalore,287082
SECF,02-01-2017,Bangalore,265942
SECF,03-01-2017,Bangalore,413953
SECF,04-01-2017,Bangalore,596217
SECF,05-01-2017,Bangalore,1010618
SECF,06-01-2017,Bangalore,111811
SECF,07-01-2017,Bangalore,136130
SECF,08-01-2017,Bangalore,213692
SECF,09-01-2017,Bangalore,308930
SECF,10-01-2017,Bangalore,257739
SECF,11-01-2017,Bangalore,103544
SECF,12-01-2017,Bangalore,132170
SECF,01-01-2018,Bangalore,136804
SECF,02-01-2018,Bangalore,559193
SECF,03-01-2018,Bangalore,640992
Mixers,04-01-2014,Chennai,352951
Mixers,05-01-2014,Chennai,509086
Mixers,06-01-2014,Chennai,386320
Mixers,07-01-2014,Chennai,487891
Mixers,08-01-2014,Chennai,517836
Mixers,09-01-2014,Chennai,616104
Mixers,10-01-2014,Chennai,570611
Mixers,11-01-2014,Chennai,287795
Mixers,12-01-2014,Chennai,544293
Mixers,01-01-2015,Chennai,532711
Mixers,02-01-2015,Chennai,431665
Mixers,03-01-2015,Chennai,664422
Mixers,04-01-2015,Chennai,556104
Mixers,05-01-2015,Chennai,663609
Mixers,06-01-2015,Chennai,371010
Mixers,07-01-2015,Chennai,603990
Mixers,08-01-2015,Chennai,568896
Mixers,09-01-2015,Chennai,583668
Mixers,10-01-2015,Chennai,831046
Mixers,11-01-2015,Chennai,450735
Mixers,12-01-2015,Chennai,659755
Mixers,01-01-2016,Chennai,495349
Mixers,02-01-2016,Chennai,501188
Mixers,03-01-2016,Chennai,936223
Mixers,04-01-2016,Chennai,760010
Mixers,05-01-2016,Chennai,465729
Mixers,06-01-2016,Chennai,262751
Mixers,07-01-2016,Chennai,493291
Mixers,08-01-2016,Chennai,531615
Mixers,09-01-2016,Chennai,677263
Mixers,10-01-2016,Chennai,689328
Mixers,11-01-2016,Chennai,291081
Mixers,12-01-2016,Chennai,385060
Mixers,01-01-2017,Chennai,520174
Mixers,02-01-2017,Chennai,481870
Mixers,03-01-2017,Chennai,750055
Mixers,04-01-2017,Chennai,304101
Mixers,05-01-2017,Chennai,597746
Mixers,06-01-2017,Chennai,507526
Mixers,07-01-2017,Chennai,771358
Mixers,08-01-2017,Chennai,910853
Mixers,09-01-2017,Chennai,1018795
Mixers,10-01-2017,Chennai,1086897
Mixers,11-01-2017,Chennai,363086
Mixers,12-01-2017,Chennai,602481
Mixers,01-01-2018,Chennai,875912
Mixers,02-01-2018,Chennai,327960
Mixers,03-01-2018,Chennai,542073
Induction cookers,04-01-2014,Chennai,176951
Induction cookers,05-01-2014,Chennai,255230
Induction cookers,06-01-2014,Chennai,193681
Induction cookers,07-01-2014,Chennai,244603
Induction cookers,08-01-2014,Chennai,259616
Induction cookers,09-01-2014,Chennai,308882
Induction cookers,10-01-2014,Chennai,286075
Induction cookers,11-01-2014,Chennai,144286
Induction cookers,12-01-2014,Chennai,272880
Induction cookers,01-01-2015,Chennai,267074
Induction cookers,02-01-2015,Chennai,216414
Induction cookers,03-01-2015,Chennai,333107
Induction cookers,04-01-2015,Chennai,258142
Induction cookers,05-01-2015,Chennai,308046
Induction cookers,06-01-2015,Chennai,172222
Induction cookers,07-01-2015,Chennai,280370
Induction cookers,08-01-2015,Chennai,264080
Induction cookers,09-01-2015,Chennai,270937
Induction cookers,10-01-2015,Chennai,385769
Induction cookers,11-01-2015,Chennai,209230
Induction cookers,12-01-2015,Chennai,306257
Induction cookers,01-01-2016,Chennai,229940
Induction cookers,02-01-2016,Chennai,232650
Induction cookers,03-01-2016,Chennai,434592
Induction cookers,04-01-2016,Chennai,338910
Induction cookers,05-01-2016,Chennai,207681
Induction cookers,06-01-2016,Chennai,117168
Induction cookers,07-01-2016,Chennai,219972
Induction cookers,08-01-2016,Chennai,237062
Induction cookers,09-01-2016,Chennai,302010
Induction cookers,10-01-2016,Chennai,307391
Induction cookers,11-01-2016,Chennai,129801
Induction cookers,12-01-2016,Chennai,171709
Induction cookers,01-01-2017,Chennai,231960
Induction cookers,02-01-2017,Chennai,214879
Induction cookers,03-01-2017,Chennai,334471
Induction cookers,04-01-2017,Chennai,163164
Induction cookers,05-01-2017,Chennai,255375
Induction cookers,06-01-2017,Chennai,224439
Induction cookers,07-01-2017,Chennai,399100
Induction cookers,08-01-2017,Chennai,347954
Induction cookers,09-01-2017,Chennai,417069
Induction cookers,10-01-2017,Chennai,460413
Induction cookers,11-01-2017,Chennai,214503
Induction cookers,12-01-2017,Chennai,310372
Induction cookers,01-01-2018,Chennai,283505
Induction cookers,02-01-2018,Chennai,215978
Induction cookers,03-01-2018,Chennai,290753
Dry Iron,04-01-2014,Chennai,190128
Dry Iron,05-01-2014,Chennai,274235
Dry Iron,06-01-2014,Chennai,208103
Dry Iron,07-01-2014,Chennai,262818
Dry Iron,08-01-2014,Chennai,278948
Dry Iron,09-01-2014,Chennai,331883
Dry Iron,10-01-2014,Chennai,307377
Dry Iron,11-01-2014,Chennai,155030
Dry Iron,12-01-2014,Chennai,293200
Dry Iron,01-01-2015,Chennai,286961
Dry Iron,02-01-2015,Chennai,232530
Dry Iron,03-01-2015,Chennai,357911
Dry Iron,04-01-2015,Chennai,352943
Dry Iron,05-01-2015,Chennai,421173
Dry Iron,06-01-2015,Chennai,235469
Dry Iron,07-01-2015,Chennai,383334
Dry Iron,08-01-2015,Chennai,361062
Dry Iron,09-01-2015,Chennai,370437
Dry Iron,10-01-2015,Chennai,527440
Dry Iron,11-01-2015,Chennai,286068
Dry Iron,12-01-2015,Chennai,418727
Dry Iron,01-01-2016,Chennai,314383
Dry Iron,02-01-2016,Chennai,318089
Dry Iron,03-01-2016,Chennai,594193
Dry Iron,04-01-2016,Chennai,595900
Dry Iron,05-01-2016,Chennai,365163
Dry Iron,06-01-2016,Chennai,206015
Dry Iron,07-01-2016,Chennai,386774
Dry Iron,08-01-2016,Chennai,416823
Dry Iron,09-01-2016,Chennai,531021
Dry Iron,10-01-2016,Chennai,540481
Dry Iron,11-01-2016,Chennai,228228
Dry Iron,12-01-2016,Chennai,301914
Dry Iron,01-01-2017,Chennai,407852
Dry Iron,02-01-2017,Chennai,377819
Dry Iron,03-01-2017,Chennai,588095
Dry Iron,04-01-2017,Chennai,195792
Dry Iron,05-01-2017,Chennai,464600
Dry Iron,06-01-2017,Chennai,527079
Dry Iron,07-01-2017,Chennai,581500
Dry Iron,08-01-2017,Chennai,587617
Dry Iron,09-01-2017,Chennai,798680
Dry Iron,10-01-2017,Chennai,984227
Dry Iron,11-01-2017,Chennai,243339
Dry Iron,12-01-2017,Chennai,459452
Dry Iron,01-01-2018,Chennai,489245
Dry Iron,02-01-2018,Chennai,295674
Dry Iron,03-01-2018,Chennai,473215
coolers,04-01-2014,Chennai,9404582
coolers,05-01-2014,Chennai,2966694
coolers,06-01-2014,Chennai,86222
coolers,07-01-2014,Chennai,0
coolers,08-01-2014,Chennai,0
coolers,09-01-2014,Chennai,0
coolers,10-01-2014,Chennai,12766
coolers,11-01-2014,Chennai,69338
coolers,12-01-2014,Chennai,64009
coolers,01-01-2015,Chennai,1356517
coolers,02-01-2015,Chennai,7419109
coolers,03-01-2015,Chennai,11070768
coolers,04-01-2015,Chennai,9484598
coolers,05-01-2015,Chennai,2991935
coolers,06-01-2015,Chennai,86955
coolers,07-01-2015,Chennai,0
coolers,08-01-2015,Chennai,0
coolers,09-01-2015,Chennai,0
coolers,10-01-2015,Chennai,12875
coolers,11-01-2015,Chennai,69927
coolers,12-01-2015,Chennai,64554
coolers,01-01-2016,Chennai,1368058
coolers,02-01-2016,Chennai,7482232
coolers,03-01-2016,Chennai,11164960
coolers,04-01-2016,Chennai,13230313
coolers,05-01-2016,Chennai,4173528
coolers,06-01-2016,Chennai,121296
coolers,07-01-2016,Chennai,0
coolers,08-01-2016,Chennai,0
coolers,09-01-2016,Chennai,0
coolers,10-01-2016,Chennai,17959
coolers,11-01-2016,Chennai,97544
coolers,12-01-2016,Chennai,90047
coolers,01-01-2017,Chennai,1908340
coolers,02-01-2017,Chennai,10437161
coolers,03-01-2017,Chennai,15574294
coolers,04-01-2017,Chennai,13491138
coolers,05-01-2017,Chennai,4255806
coolers,06-01-2017,Chennai,123688
coolers,07-01-2017,Chennai,0
coolers,08-01-2017,Chennai,0
coolers,09-01-2017,Chennai,0
coolers,10-01-2017,Chennai,18313
coolers,11-01-2017,Chennai,99467
coolers,12-01-2017,Chennai,91823
coolers,01-01-2018,Chennai,1945961
coolers,02-01-2018,Chennai,10642921
coolers,03-01-2018,Chennai,15881328
Water Heaters,04-01-2014,Chennai,20003
Water Heaters,05-01-2014,Chennai,232535
Water Heaters,06-01-2014,Chennai,763039
Water Heaters,07-01-2014,Chennai,1489686
Water Heaters,08-01-2014,Chennai,1236039
Water Heaters,09-01-2014,Chennai,1263047
Water Heaters,10-01-2014,Chennai,3256296
Water Heaters,11-01-2014,Chennai,2667619
Water Heaters,12-01-2014,Chennai,2769011
Water Heaters,01-01-2015,Chennai,899911
Water Heaters,02-01-2015,Chennai,246065
Water Heaters,03-01-2015,Chennai,152520
Water Heaters,04-01-2015,Chennai,20841
Water Heaters,05-01-2015,Chennai,242286
Water Heaters,06-01-2015,Chennai,795035
Water Heaters,07-01-2015,Chennai,1552152
Water Heaters,08-01-2015,Chennai,1287870
Water Heaters,09-01-2015,Chennai,1316010
Water Heaters,10-01-2015,Chennai,3392841
Water Heaters,11-01-2015,Chennai,2779480
Water Heaters,12-01-2015,Chennai,2885123
Water Heaters,01-01-2016,Chennai,937646
Water Heaters,02-01-2016,Chennai,256383
Water Heaters,03-01-2016,Chennai,158915
Water Heaters,04-01-2016,Chennai,14052
Water Heaters,05-01-2016,Chennai,163361
Water Heaters,06-01-2016,Chennai,536049
Water Heaters,07-01-2016,Chennai,1046532
Water Heaters,08-01-2016,Chennai,868341
Water Heaters,09-01-2016,Chennai,887314
Water Heaters,10-01-2016,Chennai,2287609
Water Heaters,11-01-2016,Chennai,1874053
Water Heaters,12-01-2016,Chennai,1945283
Water Heaters,01-01-2017,Chennai,632204
Water Heaters,02-01-2017,Chennai,172865
Water Heaters,03-01-2017,Chennai,107148
Water Heaters,04-01-2017,Chennai,28349
Water Heaters,05-01-2017,Chennai,329568
Water Heaters,06-01-2017,Chennai,1081439
Water Heaters,07-01-2017,Chennai,2111300
Water Heaters,08-01-2017,Chennai,1751812
Water Heaters,09-01-2017,Chennai,1790090
Water Heaters,10-01-2017,Chennai,4615080
Water Heaters,11-01-2017,Chennai,3780761
Water Heaters,12-01-2017,Chennai,3924461
Water Heaters,01-01-2018,Chennai,1275425
Water Heaters,02-01-2018,Chennai,348742
Water Heaters,03-01-2018,Chennai,216163
FoodProcessor,04-01-2014,Chennai,158678
FoodProcessor,05-01-2014,Chennai,228872
FoodProcessor,06-01-2014,Chennai,173679
FoodProcessor,07-01-2014,Chennai,219343
FoodProcessor,08-01-2014,Chennai,232805
FoodProcessor,09-01-2014,Chennai,276984
FoodProcessor,10-01-2014,Chennai,256532
FoodProcessor,11-01-2014,Chennai,129385
FoodProcessor,12-01-2014,Chennai,244700
FoodProcessor,01-01-2015,Chennai,239493
FoodProcessor,02-01-2015,Chennai,194065
FoodProcessor,03-01-2015,Chennai,298707
FoodProcessor,04-01-2015,Chennai,154727
FoodProcessor,05-01-2015,Chennai,184638
FoodProcessor,06-01-2015,Chennai,103227
FoodProcessor,07-01-2015,Chennai,168050
FoodProcessor,08-01-2015,Chennai,158286
FoodProcessor,09-01-2015,Chennai,162396
FoodProcessor,10-01-2015,Chennai,231225
FoodProcessor,11-01-2015,Chennai,125410
FoodProcessor,12-01-2015,Chennai,183566
FoodProcessor,01-01-2016,Chennai,137823
FoodProcessor,02-01-2016,Chennai,139447
FoodProcessor,03-01-2016,Chennai,260489
FoodProcessor,04-01-2016,Chennai,130790
FoodProcessor,05-01-2016,Chennai,80147
FoodProcessor,06-01-2016,Chennai,45217
FoodProcessor,07-01-2016,Chennai,84891
FoodProcessor,08-01-2016,Chennai,91486
FoodProcessor,09-01-2016,Chennai,116550
FoodProcessor,10-01-2016,Chennai,118627
FoodProcessor,11-01-2016,Chennai,50092
FoodProcessor,12-01-2016,Chennai,66265
FoodProcessor,01-01-2017,Chennai,89517
FoodProcessor,02-01-2017,Chennai,82925
FoodProcessor,03-01-2017,Chennai,129077
FoodProcessor,04-01-2017,Chennai,93670
FoodProcessor,05-01-2017,Chennai,218691
FoodProcessor,06-01-2017,Chennai,175462
FoodProcessor,07-01-2017,Chennai,196571
FoodProcessor,08-01-2017,Chennai,202512
FoodProcessor,09-01-2017,Chennai,222733
FoodProcessor,10-01-2017,Chennai,174295
FoodProcessor,11-01-2017,Chennai,82294
FoodProcessor,12-01-2017,Chennai,88379
FoodProcessor,01-01-2018,Chennai,136010
FoodProcessor,02-01-2018,Chennai,97151
FoodProcessor,03-01-2018,Chennai,136360
Gas Stove,04-01-2014,Chennai,27750
Gas Stove,05-01-2014,Chennai,40026
Gas Stove,06-01-2014,Chennai,30374
Gas Stove,07-01-2014,Chennai,38360
Gas Stove,08-01-2014,Chennai,40714
Gas Stove,09-01-2014,Chennai,48440
Gas Stove,10-01-2014,Chennai,44863
Gas Stove,11-01-2014,Chennai,22627
Gas Stove,12-01-2014,Chennai,42794
Gas Stove,01-01-2015,Chennai,41884
Gas Stove,02-01-2015,Chennai,33939
Gas Stove,03-01-2015,Chennai,52239
Gas Stove,04-01-2015,Chennai,94878
Gas Stove,05-01-2015,Chennai,113220
Gas Stove,06-01-2015,Chennai,63299
Gas Stove,07-01-2015,Chennai,103048
Gas Stove,08-01-2015,Chennai,97061
Gas Stove,09-01-2015,Chennai,99581
Gas Stove,10-01-2015,Chennai,141787
Gas Stove,11-01-2015,Chennai,76901
Gas Stove,12-01-2015,Chennai,112562
Gas Stove,01-01-2016,Chennai,84513
Gas Stove,02-01-2016,Chennai,85509
Gas Stove,03-01-2016,Chennai,159731
Gas Stove,04-01-2016,Chennai,219907
Gas Stove,05-01-2016,Chennai,134758
Gas Stove,06-01-2016,Chennai,76026
Gas Stove,07-01-2016,Chennai,142733
Gas Stove,08-01-2016,Chennai,153822
Gas Stove,09-01-2016,Chennai,195965
Gas Stove,10-01-2016,Chennai,199456
Gas Stove,11-01-2016,Chennai,84224
Gas Stove,12-01-2016,Chennai,111416
Gas Stove,01-01-2017,Chennai,150511
Gas Stove,02-01-2017,Chennai,139428
Gas Stove,03-01-2017,Chennai,217027
Gas Stove,04-01-2017,Chennai,45189
Gas Stove,05-01-2017,Chennai,125478
Gas Stove,06-01-2017,Chennai,170030
Gas Stove,07-01-2017,Chennai,265020
Gas Stove,08-01-2017,Chennai,388439
Gas Stove,09-01-2017,Chennai,257260
Gas Stove,10-01-2017,Chennai,194153
Gas Stove,11-01-2017,Chennai,133620
Gas Stove,12-01-2017,Chennai,185334
Gas Stove,01-01-2018,Chennai,261886
Gas Stove,02-01-2018,Chennai,126946
Gas Stove,03-01-2018,Chennai,95844
Oven Toaster Grill,04-01-2014,Chennai,62010
Oven Toaster Grill,05-01-2014,Chennai,89441
Oven Toaster Grill,06-01-2014,Chennai,67873
Oven Toaster Grill,07-01-2014,Chennai,85718
Oven Toaster Grill,08-01-2014,Chennai,90979
Oven Toaster Grill,09-01-2014,Chennai,108243
Oven Toaster Grill,10-01-2014,Chennai,100251
Oven Toaster Grill,11-01-2014,Chennai,50563
Oven Toaster Grill,12-01-2014,Chennai,95627
Oven Toaster Grill,01-01-2015,Chennai,93592
Oven Toaster Grill,02-01-2015,Chennai,75839
Oven Toaster Grill,03-01-2015,Chennai,116732
Oven Toaster Grill,04-01-2015,Chennai,94353
Oven Toaster Grill,05-01-2015,Chennai,112593
Oven Toaster Grill,06-01-2015,Chennai,62948
Oven Toaster Grill,07-01-2015,Chennai,102477
Oven Toaster Grill,08-01-2015,Chennai,96523
Oven Toaster Grill,09-01-2015,Chennai,99029
Oven Toaster Grill,10-01-2015,Chennai,141001
Oven Toaster Grill,11-01-2015,Chennai,76475
Oven Toaster Grill,12-01-2015,Chennai,111939
Oven Toaster Grill,01-01-2016,Chennai,84044
Oven Toaster Grill,02-01-2016,Chennai,85035
Oven Toaster Grill,03-01-2016,Chennai,158846
Oven Toaster Grill,04-01-2016,Chennai,156494
Oven Toaster Grill,05-01-2016,Chennai,95899
Oven Toaster Grill,06-01-2016,Chennai,54103
Oven Toaster Grill,07-01-2016,Chennai,101574
Oven Toaster Grill,08-01-2016,Chennai,109465
Oven Toaster Grill,09-01-2016,Chennai,139456
Oven Toaster Grill,10-01-2016,Chennai,141940
Oven Toaster Grill,11-01-2016,Chennai,59937
Oven Toaster Grill,12-01-2016,Chennai,79288
Oven Toaster Grill,01-01-2017,Chennai,107109
Oven Toaster Grill,02-01-2017,Chennai,99222
Oven Toaster Grill,03-01-2017,Chennai,154445
Oven Toaster Grill,04-01-2017,Chennai,44662
Oven Toaster Grill,05-01-2017,Chennai,176669
